__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,ID,OFFICE_ID,SKLAD,GRUPA,STOKA,SER_NO,OLD_VALUTA,OLD_CENA,NEW_VALUTA,NEW_CENA,OLD_VALUE,NEW_VALUE
7597,16,1,10086,2,"Склад производство, 500kW",Фитинги на резба.,Холендър 316L PTFE ж/ж BSP 1 1/2“,10145394/291025,L,47.68,M,24.3783968954357,,
7597,17,1,10087,2,Склад,Фитинги на резба.,Холендър 316L PTFE ж/ж BSP 1 1/2“,10145394/291025,L,47.68,M,24.3783968954357,,
7597,18,1,10088,2,"Склад производство, 500kW",М16,болт цинк  М16х45,250725,L,0.0,M,0.0,,
7597,19,1,10089,2,Склад,Кабелни Канали,T-разклонение за кабелна скара 60х202mm с неперф,47571/151025/5,L,31.4,M,16.0545650695613,,
7597,20,1,10090,2,Склад,Кабелни Канали,T-образно разклонение за кабелна скара 60х202mm,47571/151025/6,L,13.07,M,6.68258488723458,,
7597,21,1,10091,2,"Склад производство, 500kW",Фитинги на резба.,"преход м/ж 316, 1/2х1/4",143284/02092025/6,L,1.94,M,0.991906249520664,,
7597,22,1,10092,2,Склад,Фитинги на резба.,тройник вътр. резба 316 1/4`,031125,L,0.0,M,0.0,,
7597,23,1,10093,2,"Склад производство, 500kW",Фитинги на резба.,тройник вътр. резба 316 1/4`,031125,L,0.0,M,0.0,,
7597,24,1,10094,2,Склад,Електроника,Интегрални схеми,432681/281025/1,L,2.71,M,1.38560099804175,,
7599,0,1,10095,2,Металхидрид износ,М8,"Шпилка, DIN 976, 8.8, vZn, M 8 x 1000",031125/2,L,187.44,M,95.8365502114192,,
7599,1,1,10096,2,"Склад производство, 500kW",М8,"Шпилка, DIN 976, 8.8, vZn, M 8 x 1000",031125/2,L,187.44,M,95.8365502114192,,
7599,2,1,10097,2,Склад,Електроника,Клеми HD,432681/281025/2,L,3.33,M,1.70260196438341,,
7599,3,1,10098,2,Склад,Електроника,Кондензатори 47uF 6.3V X5R Samsung,432681/281025/3,L,0.07,M,0.0357904316837353,,
7599,4,1,10099,2,Склад,Електроника,Съединители,432681/281025/4,L,0.23,M,0.11759713267513,,
7599,5,1,10100,2,Склад,М16,болт цинк  М16х40,10524822/311025/2,L,0.4834,M,0.247158495370252,,
7599,6,1,10101,2,Склад,Кабели и накрайници.,"Винт самопробивен с шайба, 5.5х32",167836/041125/3,L,0.25,M,0.127822970299055,,
7599,7,1,10102,2,Склад,М8,болт цинк  М8х20,10524822/311025/6,L,0.0706,M,0.036097206812453,,
7599,8,1,10103,2,Склад,М6,болт цинк  М6х60,10524822/311025/7,L,0.0729,M,0.0372731781392043,,
7599,9,1,10104,2,Металхидрид износ,Фитинги на резба.,"Муфа 304 резба, 1/4`",10143532/110925/1.4,L,1.49,M,0.761824902982365,,
7599,10,1,10105,2,"Склад производство, 500kW",М8,болт цинк  М8х16,241025/26,L,0.0,M,0.0,,
7599,11,1,10106,2,Металхидрид износ,Фитинги на резба.,Гайки за щуцери 1/2,261922/240925,L,1.84,M,0.940777061401042,,
7599,12,1,10107,2,Металхидрид износ,Тръби.,"Тръба шевна 304L (60,3х2) 2``",28082025/5,L,23.59,M,12.0613754774188,,
7599,13,1,10108,2,"Склад производство, 500kW",Кабели и накрайници.,"PUR кабел, М12 конектор EVC086 15 м.",38838/27082025,L,54.566,M,27.8991527893529,,
7599,14,1,10109,2,"Склад производство, 500kW",Тръби.,"Тръба шевна 304L (60,3х2) 2``",28082025/5,L,23.59,M,12.0613754774188,,
7599,15,1,10110,2,Склад,Тръби.,Тръба шевна 304L (33.7х3) 1“,10143532/110925/33.7/3,L,22.58,M,11.5449706774106,,
7599,16,1,10111,2,"Склад производство, 500kW",Тръби.,"Тръба шевна 304L (48,3х2) 1 1/2``",10143532/110925/48.3,L,29.16,M,14.9092712556817,,
7599,17,1,10112,2,Склад,Електроника,Интегрални схеми 1,433309/061125/1,L,0.26,M,0.132935889111017,,
7599,18,1,10113,2,Склад,Електроника,Интегрални схеми 2,433309/061125/2,L,2.46,M,1.2577780277427,,
7599,19,1,10114,2,Склад,Електроника,Интегрални схеми 3,433309/061125/3,L,3.44,M,1.75884407131499,,
7599,20,1,10115,2,Склад,Електроника,Съединители 2,433309/061125/4,L,0.3,M,0.153387564358866,,
7599,21,1,10116,2,Склад,Кабели и накрайници.,"Кабел ШВПС 3х0,75, бял",167992/071125/1,L,1.17,M,0.598211500999576,,
7599,22,1,10117,2,Склад,Връзки РР,Коляно 90° ф32,167992/071125/2,L,1.08,M,0.552195231691916,,
7599,23,1,10118,2,Склад,Ивда Гео,Муфа ПП ф32,167992/071125/3,L,0.81,M,0.414146423768937,,
7599,24,1,10119,2,Склад,Връзки РР,Преход мъжки 32х1,167992/071125/4,L,10.71,M,5.4759360476115,,
7599,25,1,10120,2,"Склад производство, 500kW",Кабели и накрайници.,"Кабел ШВПС 3х0,75, бял",167992/071125/1,L,1.17,M,0.598211500999576,,
7600,0,1,10121,2,"Склад производство, 500kW",Връзки РР,Коляно 90° ф32,167992/071125/2,L,1.08,M,0.552195231691916,,
7600,1,1,10122,2,"Склад производство, 500kW",Ивда Гео,Муфа ПП ф32,167992/071125/3,L,0.81,M,0.414146423768937,,
7600,2,1,10123,2,"Склад производство, 500kW",Връзки РР,Преход мъжки 32х1,167992/071125/4,L,10.71,M,5.4759360476115,,
7600,3,1,10124,2,Склад,Метални Елементи,DIN-релса за модулна апаратура перфорирана 2m,1459019554/071125/1,L,6.36,M,3.25181636440795,,
7600,4,1,10125,2,Склад,Електроника,Свързваща клема 2х0.2-4мм,1459019554/071125/2,L,0.49,M,0.250533021786147,,
7600,5,1,10126,2,Склад,Електроника,Свързваща клема 3х0.2-4мм,1459019554/071125/3,L,0.6,M,0.306775128717731,,
7600,6,1,10127,2,Склад,Електроника,Свързваща клема 5х0.2-4мм,1459019554/071125/4,L,0.97,M,0.495953124760332,,
7600,7,1,10128,2,Склад,Кабели и накрайници.,"Кабелен накрайник 6mm, 0.34mm",1459019554/071125/5,L,0.03,M,0.0153387564358866,,
7600,8,1,10129,2,Склад,Електроника,"Пр. клема 2,5мм, сива, двуредна, YBK 2,5-2F",1459019554/071125/6,L,2.22,M,1.13506797625561,,
7600,9,1,10130,2,Склад,Електроника,"Пр. клема триредна, 2,5мм, YBK 2,5-3F",1459019554/071125/7,L,3.09,M,1.57989191289632,,
7600,10,1,10131,2,Склад,Електроника,Отвертка права 2.4х75,1459019554/071125/8,L,6.29,M,3.21602593272421,,
7600,11,1,10132,2,Склад,Електроника,Табло с 2 врати 1000х1000х300,1459019554/071125/9,L,534.888,M,273.483891749283,,
7600,12,1,10133,2,Италия,Електтролизьор,Плочи ПП/Заготовки ПП,4031/101125,L,105.0,M,53.6856475256029,,
7600,13,1,10134,2,Склад,Електроника,"Табло с 2 врати, 1200х1200х300",1459019733/101125/1,L,722.93,M,369.628239673182,,
7600,14,1,10135,2,Склад,Електроника,"Пр. клема 2,5мм, сива, двуредна, YBK 2,5-2F",1459019733/101125/2,L,2.22,M,1.13506797625561,,
7600,15,1,10136,2,Склад,Електроника,Крайна секция YBK 2F,1459019733/101125/3,L,0.64,M,0.32722680396558,,
7600,16,1,10137,2,Склад,Електроника,"Пр. клема триредна, 2,5мм, YBK 2,5-3F",1459019733/101125/4,L,3.09,M,1.57989191289632,,
7600,17,1,10138,2,Склад,Електроника,Кр. скоба за DIN релса,1459019733/101125/5,L,0.54,M,0.276097615845958,,
7600,18,1,10139,2,Склад,Електроника,"Пружинна клема, YBK 6mm",1459019733/101125/6,L,1.05,M,0.536856475256029,,
7600,19,1,10140,2,Склад,Кабели и накрайници.,"Кабелен накрайник 6mm, 0.34mm",1459019733/101125/7,L,0.03,M,0.0153387564358866,,
7600,20,1,10141,2,Склад,М8,болт цинк  М8х16,10527503/071125/1,L,0.064,M,0.032722680396558,,
7600,21,1,10142,2,"Склад производство, 500kW",Електроника,Табло с 2 врати 1000х1000х300,1459019554/071125/9,L,534.888,M,273.483891749283,,
7600,22,1,10143,2,"Склад производство, 500kW",Електроника,"Табло с 2 врати, 1200х1200х300",1459019733/101125/1,L,722.93,M,369.628239673182,,
7600,23,1,10144,2,Склад,М8,болт цинк М8х35,10527503/071125/2,L,0.09,M,0.0460162693076597,,
7600,24,1,10145,2,Склад,М10,болт цинк  М10х30,10527503/071125/7,L,0.14,M,0.0715808633674706,,
7603,0,1,10146,2,Склад,М10,болт цинк  М10х40,10527503/071125/8,L,0.1673,M,0.0855391317241274,,
7603,1,1,10147,2,Склад,М10,гайка цинк  М10,10527503/071125/9,L,0.0371,M,0.0189689287923797,,
7603,2,1,10148,2,Склад,М10,шайба цинк  М10,10527503/071125/10,L,0.0151,M,0.0077205074060629,,
7603,3,1,10149,2,Склад,Кабели и накрайници.,Гофре ф16,8032/101125/1,L,1.17,M,0.598211500999576,,
7603,4,1,10150,2,Склад,Кабели и накрайници.,"Шкурка CRD руло 5м./115, P120",8032/101125/4,L,1.24,M,0.634001932683311,,
7603,5,1,10151,2,Италия,Фланцови Връзки,Фланец плосък 304 T10 PN16 DN40,10143532/110925/40,L,21.5437,M,11.015118900927,,
7603,6,1,10152,2,"Склад производство, 500kW",Фланцови Връзки,Фланец плосък 304 T10 PN16 DN40,10143532/110925/40,L,21.5437,M,11.015118900927,,
7603,7,1,10153,2,Склад,МЕРКОМ ЕООД,Осветително тяло овално 100W 1XE27 G FILO 1V EEx,1013328/071125,L,220.4,M,112.688730615647,,
7603,8,1,10154,2,"Склад производство, 500kW",МЕРКОМ ЕООД,Осветително тяло овално 100W 1XE27 G FILO 1V EEx,1013328/071125,L,220.4,M,112.688730615647,,
7603,9,1,10155,2,"Склад производство, 500kW",Електроника,Цокъл за RS/PT5,1459017916/161025,L,3.57,M,1.8253120158705,,
7603,10,1,10156,2,"Склад производство, 500kW",Фланцови Връзки,уплътнение CF3000 PTFE 453988 DN40,10143532/110925/pfte40,L,2.13,M,1.08905170694795,,
7603,11,1,10157,2,"Склад производство, 500kW",Кранове.,"Сверичен кран 3 части, зав. 1`",1419195/040925/6,L,510.96,M,261.24969961602,,
7603,12,1,10158,2,"Склад производство, 500kW",Фитинги на резба.,"нипел шестостен 316, 1/4`",111125/1,L,0.0,M,0.0,,
7603,13,1,10159,2,"Склад производство, 500kW",Кранове.,"Кран 3 части, зав. , задвижка, 1`",1419195/040925/2,L,426.24,M,217.933051441076,,
7603,14,1,10160,2,"Склад производство, 500kW",М16,шайба цинк  М16,10524822/311025/5,L,0.0507,M,0.0259224983766483,,
7603,15,1,10161,2,Склад,Електроника,Кабелен канал 60х60mm,1459019996/121125,L,15.84,M,8.0988633981481,,
7603,16,1,10162,2,Склад,Електроника,Кл. маркировки хор. 1-50 (50),1459019939/121125/1,L,2.14,M,1.09416462575991,,
7603,17,1,10163,2,Склад,Електроника,Кл. маркировки хор. 51-100 (50),1459019939/121125/2,L,2.14,M,1.09416462575991,,
7603,18,1,10164,2,Склад,Електроника,Кл. маркировки хор. 101-150 (50),1459019939/121125/3,L,2.14,M,1.09416462575991,,
7603,19,1,10165,2,Склад,Електроника,Кл. маркировки хор. 151-200 (50),1459019939/121125/4,L,2.14,M,1.09416462575991,,
7603,20,1,10166,2,Склад,Електроника,Кр. скоба за DIN релса,1459019939/121125/5,L,0.54,M,0.276097615845958,,
7603,21,1,10167,2,Склад,Електроника,Кабелен канал 60х40mm,1459019939/121125/6,L,11.24,M,5.7469207446455,,
7603,22,1,10168,2,Склад,Електроника,Кабелен канал 60х25mm,1459019939/121125/7,L,9.55,M,4.88283746542389,,
7603,23,1,10169,2,Склад,Кабели и накрайници.,"Проводник 500V 0,75mm черен",1459019939/121125/8,L,0.2825,M,0.144439956437932,,
7603,24,1,10170,2,"Склад производство, 500kW",Метални Елементи,Профилна тръба ЕЗ 15х15х3,134250/121125/1,L,2.42,M,1.23732635249485,,
7605,0,1,10171,2,"Склад производство, 500kW",Метални Елементи,"Профилна тръба Е3 25х25х1,5",134250/121125/2,L,2.562,M,1.30992979962471,,
7605,1,1,10172,2,"Склад производство, 500kW",Метални Елементи,Профилна тръба ЕЗ 40х40х2,134250/121125/3,L,4.17,M,2.13208714458823,,
7605,2,1,10173,2,Склад,М16,"гайка шестостенна , черна М16, клас 10",340045915/111125/1,L,0.18,M,0.0920325386153193,,
7605,3,1,10174,2,Склад,ИТТ,"Шпилка, DIN 879, 10.9, Bl., M 16 x 1000",340045915/111125/2,L,8.47,M,4.33064223373197,,
7605,4,1,10175,2,Склад,М3,"Болт с шестостенна глава, А2 М3, 3х25",340045915/111125/3,L,0.09,M,0.0460162693076597,,
7605,5,1,10176,2,Склад,М3,"гайка шестостенна , А2 М3",340045915/111125/4,L,0.02,M,0.0102258376239244,,
7605,6,1,10177,2,Склад,Консумативи,Вентилатор за баня МТ100С,20218272/111125/1,L,39.99,M,20.4465623290368,,
7605,7,1,10178,2,Италия,ИТТ,"Шпилка, DIN 879, 10.9, Bl., M 16 x 1000",340045915/111125/2,L,8.47,M,4.33064223373197,,
7605,8,1,10179,2,Италия,М16,"гайка шестостенна , черна М16, клас 10",340045915/111125/1,L,0.18,M,0.0920325386153193,,
7605,9,1,10180,2,"Склад производство, 500kW",М3,"Болт с шестостенна глава, А2 М3, 3х25",340045915/111125/3,L,0.09,M,0.0460162693076597,,
7605,10,1,10181,2,"Склад производство, 500kW",М3,"гайка шестостенна , А2 М3",340045915/111125/4,L,0.02,M,0.0102258376239244,,
7605,11,1,10182,2,Склад,Консумативи,Клапа ф100,20218272/111125/2,L,9.99,M,5.10780589315022,,
7605,12,1,10183,2,Склад,Консумативи,Клапа ф120,20218272/111125/3,L,10.99,M,5.61909777434644,,
7605,13,1,10184,2,Склад,М4,"Винт самопробивен, вгр. шайба 4,2х13",340045982/131125,L,0.01,M,0.00511291881196219,,
7605,14,1,10185,2,Склад,Кабелни Канали,Капак за кабелна скара/стълба с лайстна 202х3000,48078/121125/2,L,8.56,M,4.37665850303963,,
7605,15,1,10186,2,Склад,Кабелни Канали,Капак за ъгъл 90° за кабелна скара,48078/121125/3,L,22.59,M,11.5500835962226,,
7605,16,1,10187,2,Склад,Електроника,Съединители 1,433867/131125/1,L,0.38,M,0.194290914854563,,
7605,17,1,10188,2,Склад,Електроника,Резистори 4.7K 5%,433867/131125/2,L,0.01,M,0.00511291881196219,,
7605,18,1,10189,2,Склад,Крисметал,"Капа ПП G8301, ф32",10146144/141125/2,L,2.0,M,1.02258376239244,,
7605,19,1,10190,2,Склад,Заваръчни Връзки,Капа 304L заварка 88.9х2,10146121/141125/1,L,8.17,M,4.1772546693731,,
7605,20,1,10191,2,Полша,Крисметал,"Капа ПП G8301, ф32",10146144/141125/2,L,2.0,M,1.02258376239244,,
7605,21,1,10192,2,Полша,Фланцови Връзки,Филтър INOX 316 Фл. PN16 DN40,10146144/141125/1,L,501.21,M,256.264603774357,,
7605,22,1,10193,2,Склад,Тръби.,"Тръба инж.стомана 304, 88.9х2",10146121/141125/2,L,32.69,M,16.7141315963044,,
7605,23,1,10194,2,Склад,Електроника,Платка GI1LZDV8,19860/141125/1,L,18.8,M,9.61228736648891,,
7605,24,1,10195,2,Полша,Заваръчни Връзки,Капа 304L заварка 88.9х2,10146121/141125/1,L,8.17,M,4.1772546693731,,
7605,25,1,10196,2,Склад,Електроника,Платка GI1PWR02,19860/141125/2,L,22.69,M,11.6012127843422,,
7607,0,1,10197,2,Полша,Тръби.,"Тръба инж.стомана 304, 88.9х2",10146121/141125/2,L,32.69,M,16.7141315963044,,
